Administrative_Duration;Informational_Duration;ProductRelated_Duration;BounceRates;SpecialDay;NewVisitor;PageValues;Revenue
0;0;491.6666667;0.011111111;0;0;0;0
504;0;922.0833333;0.023529412;0;0;0;0
25;0;667.9166667;0;0;0;18.5847619;0
20;0;181.5;0;0;0;0;0
19.66666667;0;512.1111111;0.028571429;0;0;0;0
13;0;317;0;0;1;0;0
0;0;85.66666667;0.023529412;0;0;0;0
0;0;128.5;0;0;0;0;0
76.33333333;0;78.83333333;0.004444444;0;0;0;0
45.44444444;40.66666667;851.6426534;0;0;0;3.077836066;1
31;0;1400.438961;0;0;0;0;0
0;0;84;0;0;0;0;0
0;0;167.2222222;0;0;0;0;0
0;0;396.5;0;0;0;0;0
0;0;22;0;0;0;0;0
0;0;371;0;0;0;0;0
0;399.3333333;1814.583333;0.003673469;0;0;0;0
0;0;30.5;0;0;0;0;0
0;0;644;0.007692308;0;0;0;0
125.1666667;0;1802.25;0.006060606;0;0;0;0
13;0;855.1666667;0.008;0;0;0;0
72.66666667;345;879.9090909;0;0;0;6.482798269;1
100.9166667;0;1432.223333;0;0;0;69.43043195;1
60;23;2524.501905;0.001694915;0;0;6.445051499;0
49.5;29.5;1545.5;0;0;0;20.97144;1
466.5;75.25;1616.425824;0.006944444;0;0;0;0
0;0;332;0;0;1;0;0
0;0;40;0;0;0;0;0
175.2307692;0;2224.85;0.004347826;0;0;0;0
96.85714286;0;672.5452381;0;0;0;19.71468924;1
0;0;551;0.033333333;0;0;0;0
402.1857143;116;3179.354257;0.002531646;0;0;4.642;1
0;0;203;0;0;0;0;0
178.2;0;368.2;0.02;0;0;0;0
156.5;122;694.7121212;0;0;0;0;0
58;0;657.2619048;0;0;1;0;0
0;0;974.6666667;0.085714286;0;0;0;0
43;0;1223.347222;0;0;0;0;0
0;0;276;0.044444444;0;0;0;0
0;844;1108;0.066666667;0;0;0;0
0;0;223;0;0;0;0;0
0;0;261;0;0;0;0;0
0;0;1372.7;0.019047619;0;0;0;0
306;0;964.5;0;0;0;0;0
72;0;461.5;0.01;0;0;0;0
0;0;41;0.05;0;0;0;0
202;0;8;0;0;1;0;0
0;0;0;0.2;0;0;0;0
0;0;39.25;0.028571429;0;0;0;0
359.3;407;5485.105556;0.010526316;0;0;4.494741228;1
0;0;450;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;438.3333333;0.02;0;0;0;0
39;0;787;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;319;0;0;0;0;0
0;0;1148;0.014285714;0;0;0;0
41.5;60.5;534.5;0.004347826;0;0;0;0
0;0;644.4;0;0;0;0;0
0;0;875;0;0;0;0;0
123;0;873;0;0;0;0;0
42;0;3121.369048;0.002857143;0;0;0;0
0;81;3214.020563;0;0;0;4.667079268;1
0;0;14;0;0;0;0;0
22;0;1551.666667;0.001818182;0;0;7.882377258;0
95.5;0;334.5;0;0;1;0;0
48.66666667;0;3726.333333;0;0;0;0;0
294.7;329.5;2816.781781;0.003214696;0;0;2.346800426;0
0;0;667.1666667;0;0;0;0;0
0;0;1202.904762;0.011529933;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;1117.333333;0;0;0;0;0
0;0;211;0;0;0;0;0
125;70;705.4;0;0;0;0;0
12;24;5.333333333;0.033333333;0;0;0;0
10.5;0;525;0;0;0;0;0
0;0;635.3333333;0;0;0;0;0
0;0;1803.768849;0.001360544;0;0;3.609398514;1
99;0;2419.133333;0.007894737;0;0;0;0
171.0833333;0;952.2857143;0;0;0;52.10818182;1
159.5;0;249;0.011764706;0;0;0;0
5;0;271;0;0;1;0;0
206;0;650.6961927;0;0;1;0;0
40;162;481.6666667;0.024561404;0;0;32.64521053;0
0;0;258.5;0.028571429;0;0;0;0
0;0;510.5;0;0;1;31.3094364;1
0;0;600.75;0;0;0;0;0
262.25;298;2302.021242;0.000308642;0;0;43.3616369;1
44;0;1636.016667;0.007692308;0;0;0;0
0;0;519.75;0.0125;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;673;0.018181818;0;0;0;0
0;0;173.5;0;0;0;0;0
0;0;156.5333333;0;0;0;0;0
0;0;574.5333333;0;0;0;0;0
62.5;0;548.3333333;0;0;0;0;0
937.1746032;357;6682.677557;0.000833333;0;0;2.526616865;0
48;0;1671.375;0.001098901;0;0;0;0
0;0;1390.166667;0.012121212;0;0;0;0
437.3913043;235.55;2503.881781;0.002197802;0;0;2.086218493;1
159.3333333;0;520.6666667;0;0;1;0;0
0;0;0;0.2;0;0;0;0
32.5;0;423.8166667;0.005952381;0;0;0;0
0;30;1114.916667;0;0;0;0;0
212.7416667;104;1678.905125;0;0;0;8.600043095;0
0;0;438.8666667;0;0;0;0;0
16.33333333;0;505.5833333;0.008;0;0;9.15008;1
0;0;76;0.022222222;0;0;0;0
0;0;203.5;0;0;1;0;0
130;0;818.7916667;0;0;1;0;0
15;17;490;0;0;0;15.66445171;1
0;0;645.9166667;0;0;0;0;0
0;0;142;0;0;0;0;0
0;0;25;0;0;0;0;0
44;0;672.5;0.005555556;0;0;0;0
140.5;0;1090.490476;0.013675214;0;0;0;0
0;0;30;0;0;0;0;0
0;0;244.1666667;0;0;0;0;0
0;0;129.5;0.061538462;0;0;0;0
56;88;1734.780952;0;0;0;0;0
281;0;145;0;0;1;0;0
88;0;1106.333333;0.025;0;0;0;0
0;0;684.9166667;0.015686275;0;0;0;0
110.4090909;51;3120.211102;0.00056338;0;0;7.891171006;0
0;0;1178.666667;0.024242424;0;0;0;0
0;0;58;0;0;0;0;0
316.1405025;321.6666667;12983.78771;0.000668896;0;1;1.088158231;0
0;0;139;0;0;1;0;0
27;0;558;0;0;1;0;0
74;26;893.5111111;0.003571429;0;0;44.61199852;1
0;0;26.5;0.04;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;708.5333333;0;0;0;54.85543;0
0;0;244;0.025;0;0;0;0
140;0;130;0;0;1;0;0
119;0;1282.5;0;0;1;0;0
301.7;336.5;1981.016667;0.005660377;0;0;13.00183962;1
0;0;186.5;0;0;0;0;0
0;0;119;0;0;0;0;0
0;0;1310.5;0.00952381;0;0;23.86359286;1
0;0;1111;0;0;0;0;0
113.5;0;1066.5;0;0;1;0;0
421;0;110.5;0;0;1;0;0
115;0;36;0;0;0;0;0
0;76.5;850.5333333;0.004545455;0;0;0;0
0;0;16;0.033333333;0;0;0;0
9;0;49;0;0;0;0;0
0;0;214.25;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;141.8333333;0.064285714;0;0;0;0
0;0;143.5;0;0;0;0;0
0;0;5818.916667;0.000980392;0;0;0;0
208;50;1461.666667;0;0;0;0;0
0;0;123;0;0;0;0;0
193;13;2049.458471;0.004489796;0;0;29.45815149;0
3;0;271.7166667;0;0;0;0;0
87.5;20;1279.166667;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;70.5;0.05;0;0;0;0
42.18181818;0;231.1818182;0;0;1;0;0
132.5;0;1567.966667;0;0;0;0;0
163.6666667;0;119.3333333;0.015384615;0;1;0;0
83;0;605.8857143;0;0;0;0;0
117.8333333;0;502.547619;0.01025641;0;0;3.148615385;1
95;0;808.7;0.006896552;0;0;0;0
0;0;58;0;0;0;0;0
60;0;494.5;0;0;0;0;0
0;0;203.15;0;0;0;0;0
55.5;0;1656.316667;0.004166667;0;0;0;0
0;0;1420.25;0.00625;0;0;0;0
160.5;1467;721;0;0;0;0;0
64.33333333;13;1433.916667;0;0;1;3.691344828;1
73.33333333;0;478.8333333;0;0;0;0;0
0;0;182;0.028571429;0;0;0;0
215.2333333;450;1974.352381;0.004761905;0;0;15.32910159;0
81.5;0;223.5833333;0;0;0;0;0
0;26;817.4166667;0.026666667;0;0;0;0
201.5;0;750.1666667;0;0;0;0;0
0;0;13;0.1;0;0;0;0
492.4166667;384;4699.277778;0.007258065;0;0;11.1076505;1
146.25;0;1030.266667;0;0;1;0;0
156.2690476;90;776.0190476;0;0;0;0;0
0;0;558;0;0;0;0;0
13.61904762;0;520.3333333;0;0;0;8.497935484;0
0;0;349.5;0;0;1;25.188;1
14;0;754.5;0;0;0;0;0
0;0;305;0;0;1;0;0
0;0;399.8511905;0;0;0;0;0
12;0;74;0;0;0;0;0
352.5;0;696.6666667;0;0;1;75.06781572;1
0;0;59;0;0;0;0;0
0;0;50;0;0;0;0;0
92.75;74.75;2756.215152;0;0;1;0;0
0;0;425.1666667;0;0;0;0;0
0;0;1781.69697;0.003205128;0;0;0;0
168;0;296.1666667;0;0;1;0;0
0;0;0;0.2;0;0;0;0
179.5;0;1792.8;0;0;0;0;0
0;0;0;0.2;0;0;0;0
274.5;0;515.5757576;0;0;0;0;0
64.5;0;1334.551371;0;0;0;0;0
0;0;64;0.1;0;0;0;0
4;102;624.5833333;0.016216216;0;0;8.708324324;0
171.6666667;109.75;1284.663492;0.016326531;0;0;21.22386735;0
0;0;316.5;0;0;1;17.538;1
0;0;925.8333333;0.018181818;0;0;0;0
0;0;97;0.057142857;0;0;0;0
0;0;28;0;0;0;0;0
311.9166667;0;633.4;0.002272727;0;0;0;0
98.5;0;436.5;0;0;1;0;0
867.922619;0;3909.36829;0;0;0;9.930187005;0
147;0;24;0;0;0;0;0
27;0;915.1666667;0.021052632;0;0;0;0
106.75;0;137.3333333;0;0;1;0;0
0;0;95;0.04;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;778.1666667;0;0;0;0;0
55;47;1842.95;0;0;0;0;0
0;0;1206;0.016;0;0;0;0
0;0;324.5;0.014814815;0;0;0;0
241.6666667;229;1054.944444;0.010869565;0;0;8.224168543;0
0;0;402.1666667;0.041666667;0;0;0;0
47;0;388;0;0;0;31.188;1
0;0;0;0.2;0;0;0;0
35;0;352;0;0;0;0;0
0;0;194;0;0;0;0;0
0;0;751.8;0.026666667;0;0;0;0
0;0;465.5;0.006666667;0;0;43.79717364;0
0;0;585;0;0;0;0;0
0;0;253.5;0;0;1;63.588;1
33;84.5;46.5;0;0;1;0;0
152.5;243.5;3065.945238;0;0;0;3.31108;1
828.0526316;389.3666667;2099.930554;0.003333333;0;0;3.29868;0
0;0;30;0;0;0;0;0
0;0;52;0;0;0;0;0
162;75.5;158.5;0;0;0;0;0
539.5;0;0;0;0;1;0;0
0;0;250.5;0;0;0;0;0
120.5;0;3960.646154;0.002941176;0;0;0;0
0;0;280;0;0;0;0;0
0;0;281.547619;0.003846154;0;0;0;0
12;0;2004.5;0.028571429;0;0;0;0
285.0119048;0;967.210697;0.000892857;0;0;0;0
0;0;100;0;0;0;0;0
198.5;158;73.21428571;0;0;0;0;0
224;32;789.35;0;0;0;0;0
0;0;1281;0.006666667;0;0;0;0
162.5;44.5;1115.266667;0;0;0;0;0
0;0;0;0.2;0;0;0;0
77.5;92;341.2916667;0;0;1;0;0
192.5;0;3000.666667;0.003478261;0;0;0;0
148.8;81.33333333;1715.687897;0.010909091;0;0;0;0
0;0;607;0.0375;0;0;0;0
0;0;31;0;0;0;0;0
0;0;1027.657143;0.0125;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;196.5;0;0;0;0;0
1521;64;2284.687302;0.019354839;0;0;2.304322581;0
112.2666667;0;1503.490909;0;0;1;0;0
0;0;0;0.2;0;0;0;0
150;0;271.3333333;0;0;1;0;0
0;0;97.33333333;0;0;0;0;0
0;0;161.3333333;0;0;0;0;0
0;32.5;67;0;0;1;0;0
0;0;1006.257576;0;0;0;0;0
167.5;0;869.9;0;0;0;33.53327578;1
57;0;479.8666667;0;0;0;0;0
345;0;229.5;0.03;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;606;0;0;0;0;0
267.1666667;0;881.4416667;0.004166667;0;1;20.11751289;0
0;0;0;0.2;0;0;0;0
123;0;371.6666667;0;0;1;0;0
0;0;0;0.2;0;0;0;0
1373.5;0;2798.07381;0;0;0;2.915511628;0
29;0;12;0;0;1;0;0
0;0;1185.666667;0;0;0;0;0
0;0;60;0;0;0;0;0
29.5;0;6770.274267;0.006315789;0;0;0;0
0;0;337.25;0;0;0;0;0
0;0;323.9166667;0;0;0;35.8370931;1
79.33333333;242.0555556;1142.816919;0.006818182;0;0;62.16886364;0
0;0;0;0.2;0;0;0;0
0;0;148.5;0.05;0;0;0;0
16;0;207;0;0;0;0;0
0;0;11;0;0;0;0;0
0;0;53;0;0;0;0;0
33;0;354;0;0;1;0;0
139;0;277.1428571;0;0;0;0;0
47;0;411.625;0;0;0;0;0
0;0;392.1428571;0.00625;0;0;0;0
54.5;0;3135.517677;0.003361345;0;0;4.095288919;0
272.5;52.25;1127.288305;0.003125;0;0;0;0
0;0;954.4702381;0;0;0;0;0
0;0;3506.166667;0;0;0;0;0
0;0;370.3809524;0;0;0;0;0
169;0;50;0;0;1;0;0
59.25;0;139.25;0.015384615;0;0;0;0
175;0;270.5;0;0;0;0;0
0;0;321;0.033333333;0;0;0;0
0;0;0;0.2;0;0;0;0
159;0;64.75;0;0;0;0;0
0;0;26.5;0;0;0;0;0
0;0;927.2777778;0;0;0;0;0
0;0;141.1666667;0;0;0;0;0
247.3333333;369;7221;0.001030928;0;0;13.46406308;1
0;0;218.5;0;0;0;0;0
78.33333333;0;262.5;0.028571429;0;0;0;0
0;0;469.4166667;0;0;0;0;0
16;0;1240.916667;0;0;0;28.39335492;1
8;0;143.5;0;0;1;0;0
0;0;101;0.028571429;0;0;0;0
267.5;0;62.5;0.022222222;0;1;0;0
14;0;156;0;0;0;0;0
0;0;104;0;0;0;0;0
17;0;1349;0;0;0;0;0
12;0;331.25;0.016666667;0;0;0;0
114.75;0;301.5;0;0;0;0;0
0;0;157.5714286;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;224.9583333;0;0;0;0;0
10;0;1152.5;0.011965812;0;0;0;0
164.5;3;2292.679762;0;0;0;0;0
0;0;329;0.022222222;0;0;0;0
0;0;111.6666667;0;0;0;0;0
0;0;1074.428571;0.015384615;0;0;0;0
0;0;1080.047619;0;0;0;0;0
387.5;0;666.9464286;0.007692308;0;0;0;0
123;0;239;0;0;1;0;0
272.5;0;279.9;0;0;1;0;0
0;0;0;0.2;0;0;0;0
0;0;1674;0;0;0;0;0
0;0;15;0;0;0;0;0
0;0;480.9666667;0.004848485;0;0;0;0
0;0;62;0;0;0;0;0
320.5;0;1841.171429;0;0;1;0;0
0;0;37.5;0;0;0;0;0
35;0;131.3;0;0;1;0;0
0;0;92;0;0;0;0;0
0;0;78.33333333;0;0;0;0;0
0;0;114.6;0.028571429;0;0;0;0
34;0;671;0;0;1;0;0
47;0;624;0;0;0;0;0
11;123.3333333;448.75;0.021621622;0;0;0;0
0;0;35;0;0;0;0;0
13;0;79.5;0;0;1;0;0
0;0;189.5;0;0;0;0;0
36;0;2190.666667;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;672.5;0;0;0;0;0
33;0;2502.816667;0.006060606;0;0;0;0
97;281.5;1778.125214;0.007967033;0;0;6.626647741;0
0;0;49.5;0.05;0;0;0;0
0;0;261;0.033333333;0;0;0;0
37;0;663.5;0;0;1;10.83431037;1
55;0;284.9;0.003333333;0;0;18.8649;0
0;0;236;0.057142857;0;0;0;0
26;0;576.0833333;0.009090909;0;0;30.65045455;1
0;0;77;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;79;0.066666667;0;0;0;0
24.5;710;4566.952839;0.006470588;0;0;0;0
24;125.5;8646;0;0;0;0;0
0;0;600.5;0;0;0;0;0
0;0;434.5;0;0;0;0;0
0;0;499.4;0.011764706;0;0;0;0
122;87;1694.797619;0.008928571;0;0;0;0
123;0;181.5;0;0;1;64.7325;1
308;0;1306.151974;0.003508772;0;0;0;0
0;0;75;0;0;0;0;0
0;0;61;0;0;0;0;0
0;0;1165.333333;0.004166667;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;70.83333333;0;0;0;0;0
72.5;0;649.3071429;0;0;0;35.10378279;1
21;61;1647.152381;0;0;0;144.3934888;1
233.0833333;63;3135.442572;0.001666667;0;0;0;0
0;0;181.3333333;0.02962963;0;0;0;0
0;0;159;0;0;0;0;0
315;0;465.8333333;0;0;0;0;0
0;0;112;0.066666667;0;0;0;0
0;0;952.9666667;0.001666667;0;0;0;0
0;0;372.8333333;0;0;0;0;0
192.5;0;327;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;1057;0;0;0;0;0
0;0;12;0;0;0;0;0
0;0;36;0;0;0;0;0
43.5;0;2264.333333;0;0;0;0;0
76;0;866;0;0;0;0;0
0;0;97;0;0;0;0;0
0;0;701.5424242;0.013333333;0;0;0;0
35;0;979.0833333;0;0;0;60.04549665;1
13;0;324.7692308;0;0;0;0;0
160.0952381;94.5;1682.870247;0.001333333;0;0;5.698642857;1
0;0;210;0.044444444;0;0;0;0
0;0;332;0.03;0;0;0;0
45;0;1610.916667;0;0;1;0;0
177.1666667;0;1188.566667;0.007843137;0;0;0;0
0;0;98;0;0;0;0;0
0;36.33333333;1663.683333;0.005405405;0;0;0;0
43.5;0;930.3;0.001190476;0;0;0;0
0;0;1003;0;0;0;0;0
0;0;69;0;0;0;0;0
0;0;1199.725758;0.007407407;0;0;9.028406684;0
0;0;1524.058333;0.019393939;0;0;11.77367361;0
0;45;624;0.015384615;0;0;0;0
0;0;1229.766667;0.005405405;0;0;0;0
0;0;972.6;0;0;0;0;0
159;0;438.4333333;0.003030303;0;0;0;0
0;0;270;0;0;0;0;0
0;0;333;0;0;0;0;0
0;0;504.2333333;0.01;0;0;0;0
0;0;845.5;0;0;0;0;0
54;237;744.5;0.013333333;0;0;0;0
0;0;1129;0.00952381;0;0;0;0
34;0;358;0;0;0;0;0
0;0;832;0;0;0;21.92521348;0
0;0;36.5;0;0;0;0;0
0;0;157;0;0;0;0;0
36;0;71.33333333;0;0;1;0;0
196;138.5;227.5;0;0;1;0;0
0;56;1054.309524;0.004761905;0;0;0;0
0;0;308.1666667;0.083333333;0;0;0;0
0;0;229.25;0;0;0;0;0
0;29;225.8333333;0;0;0;0;0
21;26;326.5833333;0.018181818;0;0;0;0
231;8;3486.690476;0.003301887;0;0;0;0
0;0;863.3333333;0;0;0;0;0
0;0;67;0.1;0;0;0;0
1011.361111;171.5;1405.131241;0;0;1;37.41814196;0
60;61;1031.704762;0;0;0;33.14784917;1
0;0;917.0833333;0.008333333;0;0;0;0
61;0;573.6571429;0.036842105;0;0;0;0
0;0;94.5;0;0;0;0;0
0;0;238.1666667;0;0;0;0;0
227;0;164;0;0;1;0;0
0;14;750.5904762;0.007407407;0;0;0;0
464;0;1834.083333;0.02;0;0;0;0
0;0;606.8333333;0.031578947;0;0;0;0
0;300;509.1214286;0.006666667;0;0;40.7932;1
0;0;19;0;0;0;0;0
80.42857143;0;5900.351378;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;449.3333333;0.006153846;0;0;0;0
0;0;200;0;0;0;0;0
61.5;0;946.1666667;0;0;1;0;0
0;0;0;0.2;0;0;0;0
0;0;514;0;0;0;0;0
58;0;64;0;0;1;0;0
0;0;210;0;0;0;0;0
243;0;1180.5;0;0;0;0;0
0;0;771.5;0.022222222;0;0;0;0
4;0;1096.75;0;0;0;0;0
0;0;381.6666667;0;0;0;0;0
210.6666667;127;1509.594444;0.006451613;0;0;14.68324522;0
0;0;69;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;103;0;0;0;0;0
0;0;36.5;0;0;0;0;0
0;0;226;0;0;0;0;0
156.1428571;0;1181.198413;0;0;0;0;0
0;0;1394.666667;0;0;0;0;0
282;0;326;0;0;0;0;0
0;0;459.8307692;0;0;0;0;0
512.8333333;278;162;0;0;1;0;0
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
112;0;2043.5;0.005555556;0;0;12.3578472;1
73.5;0;663.4666667;0.002564103;0;0;0;0
184.6888889;0;7669.250794;0;0;0;0;0
75.16666667;0;115.1666667;0.028571429;0;0;0;0
0;0;296.45;0;0;0;0;0
0;0;2633.869048;0.003703704;0;0;0;0
0;0;392;0.021052632;0;0;0;0
19;0;748.6666667;0;0;0;0;0
302;0;834.6666667;0.004761905;0;0;0;0
0;0;5;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;11;0.05;0;0;0;0
0;37;497.3333333;0.0125;0;0;0;0
117.3333333;0;631.9896825;0.017647059;0;0;10.16517157;1
0;0;315.6;0;0;0;0;0
7;0;183.3333333;0;0;0;0;0
0;0;192.1666667;0;0;0;0;0
0;0;1296.6;0.022222222;0;0;13.28355556;1
0;0;17;0.1;0;0;0;0
0;41;698;0;0;0;0;0
14;0;1093.142857;0;0;0;0;0
5;0;2397.5;0;0;0;0;0
107;0;56;0;0;1;0;0
31;62;196.2;0;0;0;0;0
0;0;39.66666667;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
0;42;408.3333333;0;0;0;33.47777322;1
0;0;0;0.2;0;0;0;0
7;0;906.5666667;0;0;1;0;0
0;0;149;0;0;0;0;0
0;0;1224.75;0;0;1;21.04864167;1
0;0;0;0.2;0;0;0;0
52;17.66666667;1262;0;0;1;0;0
0;0;207;0;0;0;0;0
19;0;115.6666667;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;321.5;0.05;0;0;0;0
204.0833333;0;3552.702381;0;0;1;19.95572297;1
151;0;716.3571429;0.004761905;0;0;10.8692605;1
98;0;343;0.019444444;0;0;0;0
52;24;3763.166667;0.003389831;0;0;10.37042373;1
0;0;272.5;0;0;1;0;0
0;0;81;0;0;0;0;0
600.4230769;0;1883.827222;0.00075188;0;0;0.120699914;1
0;0;251.6666667;0.028571429;0;0;0;0
132;0;1413.333333;0.036;0;0;0;0
0;0;79.5;0;0;0;0;0
23;0;83;0;0;1;0;0
20;0;584.5;0;0;0;0;0
39;0;940.8333333;0.012121212;0;0;0;0
152.8333333;0;791.6666667;0.011111111;0;1;41.35007203;1
0;0;4346.541667;0.003070175;0;0;0;0
0;0;50.5;0;0;0;0;0
0;0;74;0;0;0;0;0
0;0;83;0.057142857;0;0;0;0
16.66666667;0;2593.741667;0.002941176;0;0;0;0
0;0;59;0;0;0;0;0
197;219;1518.761111;0.007272727;0;0;0;0
0;0;62;0;0;0;0;0
0;0;365.4;0.027586207;0;0;0;0
15;0;50.5;0;0;0;0;0
0;0;468;0.016666667;0;0;0;0
710.3333333;0;7533.272727;0;0;0;0;0
84;0;1059;0;0;1;0;0
0;0;52;0;0;0;0;0
151;0;892;0;0;0;0;0
83.5;0;430.5;0;0;1;0;0
0;0;132.6333333;0.011764706;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;363.3181818;0.014285714;0;0;0;0
0;0;73;0;0;0;0;0
0;0;612;0;0;1;0;0
848.1428571;388.6666667;595.0095238;0;0;1;0;0
0;0;495;0;0;0;77.96;1
0;0;49.5;0;0;0;0;0
130.8333333;109;1813.208333;0;0;0;0;0
0;0;218;0;0;0;0;0
0;0;102;0;0;0;0;0
27;0;1278.090909;0;0;1;0;0
0;0;25;0;0;0;0;0
0;445;996.5166667;0.000854701;0;0;0;0
0;0;69.5;0;0;0;0;0
0;0;1530.248485;0.005128205;0;0;0;0
12;0;2595.280952;0.009090909;0;0;0;0
0;0;471.5;0.016666667;0;0;0;0
281.6309524;0;923.6757353;0;0;0;5.150663602;0
0;0;153;0.02;0;0;0;0
160;0;3946.008333;0.007272727;0;0;20.32388105;1
0;0;648.4;0;0;0;0;0
0;0;56;0.04;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;263;0.00952381;0;0;0;0
0;0;193;0;0;0;0;0
0;0;38;0.1;0;0;0;0
0;0;116;0.025;0;0;0;0
31.33333333;0;1077.869048;0.0015625;0;0;0;0
0;0;266.3333333;0.04;0;0;0;0
0;0;17;0;0;0;0;0
0;0;67.5;0;0;0;0;0
81;0;499.6666667;0;0;0;0;0
5.5;0;286;0.025;0;0;0;0
81;0;112.7285714;0;0;0;0;0
18;0;1571;0;0;0;0;0
0;0;241;0;0;0;0;0
0;0;187;0.031818182;0;0;0;0
91;338;451;0;0;1;45.7504;1
85.5;0;1741.483333;0;0;0;27.12804201;0
42;80.5;838.6833333;0;0;0;0;0
36.33333333;53;406;0.002564103;0;0;0;0
0;0;437.1875;0.011111111;0;0;0;0
33;0;898.5;0;0;0;0;0
0;0;215.75;0;0;0;0;0
110.25;0;266.5833333;0.011111111;0;0;0;0
0;0;546;0;0;0;35.49;1
0;0;2156;0.01875;0;0;0;0
0;0;557.1666667;0.023529412;0;0;0;0
27;35;461.05;0.016666667;0;0;16.33942857;0
0;0;1473.333333;0.011111111;0;0;0;0
155.5;0;474.8333333;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;212;0.026666667;0;0;0;0
487.5;0;500;0;0;1;0;0
0;56;369;0;0;1;0;0
0;0;136.6666667;0.02;0;0;0;0
0;0;243.2;0.02;0;0;0;0
0;0;459;0;0;0;0;0
376.8;105.6666667;441.4666667;0;0;0;0;0
985.5;308;328;0;0;1;0;0
0;0;36;0;0;0;0;0
0;0;518.6666667;0;0;0;0;0
606;33;631.4583333;0;0;0;0;0
1640.590909;0;1849.833333;0;0;0;10.78136364;0
0;0;436;0;0;0;0;0
0;0;132;0;0;0;0;0
63;0;850.3333333;0;0;1;0;0
228.0277778;32;457.7957265;0.007258065;0;0;0;0
0;0;143;0;0;0;0;0
136.5555556;0;3224.819084;0.002985075;0;0;8.567426866;1
76;0;1038.845238;0;0;1;0;0
0;0;0;0.2;0;0;0;0
0;0;216;0;0;0;0;0
11;0;363.6666667;0.01;0;0;0;0
0;0;1314.25;0.045833333;0;0;0;0
0;0;146;0.146666667;0;0;0;0
0;0;228;0;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;419.75;0;0;0;0;0
0;0;270;0.028571429;0;0;0;0
1.333333333;0;395.2222222;0.006060606;0;0;0;0
0;0;9;0.1;0;0;0;0
0;0;945.0108696;0.006334842;0;0;0;0
0;0;90;0;0;0;0;0
0;55;936.8333333;0;0;0;53.25533333;1
0;0;8;0;0;0;0;0
0;0;447.5;0.02;0;0;0;0
310;73;416.4;0;0;0;0;0
1417.5;0;1051.248276;0;0;0;0;0
960;0;1218;0;0;1;0;0
18;0;756.3333333;0.0125;0;0;29.24325;1
0;0;210;0.12;0;0;0;0
52;0;427.0833333;0.026388889;0;0;0;0
0;0;31;0;0;0;0;0
0;0;388;0.05;0;0;0;0
0;0;151.5;0;0;0;0;0
18.33333333;0;1387.606061;0.005263158;0;0;0;0
106;0;1418;0;0;1;0;0
91.88888889;0;437.2222222;0.028571429;0;0;0;0
18;0;411.5;0;0;0;0;0
36;0;142;0;0;0;0;0
0;28;474.6666667;0;0;0;33.41;1
17;0;1415.625;0.012698413;0;0;32.578313;0
0;0;0;0;0;0;0;0
139.5;0;1448.752381;0.006060606;0;1;0;0
0;0;96.5;0;0;0;0;0
178;209;2777.666667;0;0;0;0;0
180;0;1436.5;0;0;0;27.75904925;1
107.3333333;0;224;0;0;0;0;0
52;7;3087;0.003773585;0;0;16.94643793;1
211;58;3424.583333;0.001315789;0;0;0;0
0;0;0;0.2;0;0;0;0
0;46;546;0;0;0;0;0
4;0;1418.5;0;0;0;0;0
69;0;423;0;0;1;28.05094335;1
183.25;21;651.4;0;0;0;0;0
55;0;249.5;0;0;1;0;0
0;0;337;0.045454545;0;0;0;0
0;0;0;0.2;0;0;0;0
0;0;1377.769697;0;0;0;92.4822063;1
0;83;223;0;0;0;0;0
3;373;66.83333333;0;0;1;0;0
613.6666667;0;957;0.161904762;0;0;0;0
0;0;135;0;0;0;0;0
0;0;1166.72619;0;0;0;4.599;1
